date,predicted_price
2021-10-15,16.01240348815918
2021-10-16,16.01240348815918
2021-10-17,16.01240348815918
2021-10-18,16.01240348815918
2021-10-19,16.01240348815918
2021-10-20,16.01240348815918
2021-10-21,16.01240348815918
2021-10-22,16.01240348815918
2021-10-23,16.01240348815918
2021-10-24,16.01240348815918
2021-10-25,16.01240348815918
2021-10-26,16.01240348815918
2021-10-27,16.01240348815918
2021-10-28,16.01240348815918
2021-10-29,16.01240348815918
2021-10-30,16.01240348815918
2021-10-31,16.01240348815918
2021-11-01,16.01240348815918
2021-11-02,16.01240348815918
2021-11-03,16.01240348815918
2021-11-04,16.01240348815918
2021-11-05,16.01240348815918
2021-11-06,16.01240348815918
2021-11-07,16.01240348815918
2021-11-08,16.01240348815918
2021-11-09,16.01240348815918
2021-11-10,16.01240348815918
2021-11-11,16.01240348815918
2021-11-12,16.01240348815918
2021-11-13,16.01240348815918
2021-11-14,16.01240348815918
2021-11-15,16.01240348815918
2021-11-16,16.01240348815918
2021-11-17,16.01240348815918
2021-11-18,16.01240348815918
2021-11-19,16.01240348815918
2021-11-20,16.01240348815918
2021-11-21,16.01240348815918
2021-11-22,16.01240348815918
2021-11-23,16.01240348815918
2021-11-24,16.01240348815918
2021-11-25,16.01240348815918
2021-11-26,16.01240348815918
2021-11-27,16.01240348815918
2021-11-28,16.01240348815918
2021-11-29,16.01240348815918
2021-11-30,16.01240348815918
2021-12-01,16.01240348815918
2021-12-02,16.01240348815918
2021-12-03,16.01240348815918
2021-12-04,16.01240348815918
2021-12-05,16.01240348815918
2021-12-06,16.01240348815918
2021-12-07,16.01240348815918
2021-12-08,16.01240348815918
2021-12-09,16.01240348815918
2021-12-10,16.01240348815918
2021-12-11,16.01240348815918
2021-12-12,16.01240348815918
2021-12-13,15.236014366149902
2021-12-14,14.947829246520996
2021-12-15,15.02580738067627
2021-12-16,15.01095962524414
2021-12-17,15.017037391662598
2021-12-18,15.01759147644043
2021-12-19,15.018535614013672
2021-12-20,15.018815040588379
2021-12-21,15.018943786621094
2021-12-22,15.018945693969727
2021-12-23,15.018945693969727
2021-12-24,15.018945693969727
2021-12-25,15.018945693969727
2021-12-26,15.018945693969727
2021-12-27,15.018945693969727
2021-12-28,15.018945693969727
2021-12-29,15.018945693969727
2021-12-30,15.018945693969727
2021-12-31,15.018945693969727
2022-01-01,15.018945693969727
2022-01-02,15.018945693969727
2022-01-03,15.018945693969727
2022-01-04,16.135128021240234
2022-01-05,16.008888244628906
2022-01-06,16.02547836303711
2022-01-07,16.0158634185791
2022-01-08,15.755500793457031
2022-01-09,14.80384635925293
2022-01-10,15.058643341064453
2022-01-11,15.002582550048828
2022-01-12,15.018013954162598
2022-01-13,15.016789436340332
2022-01-14,15.018406867980957
2022-01-15,15.018720626831055
2022-01-16,15.018938064575195
2022-01-17,15.018957138061523
2022-01-18,15.018945693969727
2022-01-19,15.018945693969727
2022-01-20,15.018945693969727
2022-01-21,15.018945693969727
2022-01-22,15.018945693969727
2022-01-23,15.018945693969727
2022-01-24,15.018945693969727
2022-01-25,15.018945693969727
2022-01-26,15.018945693969727
2022-01-27,15.018945693969727
2022-01-28,15.018945693969727
2022-01-29,15.018945693969727
2022-01-30,15.018945693969727
2022-01-31,15.018945693969727
2022-02-01,15.018945693969727
2022-02-02,15.018945693969727
2022-02-03,15.018945693969727
2022-02-04,15.018945693969727
2022-02-05,15.018945693969727
2022-02-06,15.018945693969727
2022-02-07,15.018945693969727
2022-02-08,15.018945693969727
2022-02-09,15.018945693969727
2022-02-10,15.018945693969727
2022-02-11,15.018945693969727
2022-02-12,15.018945693969727
2022-02-13,16.135128021240234
2022-02-14,16.008888244628906
2022-02-15,16.02547836303711
2022-02-16,16.0158634185791
2022-02-17,16.015119552612305
2022-02-18,16.013391494750977
2022-02-19,16.012880325317383
2022-02-20,15.75277328491211
2022-02-21,15.571890830993652
2022-02-22,16.11385154724121
2022-02-23,15.990805625915527
2022-02-24,15.503255844116211
2022-02-25,14.876945495605469
2022-02-26,15.042474746704102
2022-02-27,16.15074920654297
2022-02-28,15.99930191040039
2022-03-01,16.026121139526367
2022-03-02,16.014503479003906
2022-03-03,16.015094757080078
2022-03-04,16.013277053833008
2022-03-05,16.01285743713379
2022-03-06,14.72630500793457
2022-03-07,15.074531555175781
2022-03-08,14.9979887008667
2022-03-09,15.018447875976562
2022-03-10,15.016407012939453
2022-03-11,15.018369674682617
2022-03-12,15.018699645996094
2022-03-13,15.01893424987793
2022-03-14,15.018962860107422
2022-03-15,15.018945693969727
2022-03-16,15.018945693969727
2022-03-17,15.018945693969727
2022-03-18,15.018945693969727
2022-03-19,14.274202346801758
2022-03-20,13.943194389343262
2022-03-21,14.005812644958496
2022-03-22,13.998674392700195
2022-03-23,14.003334045410156
2022-03-24,14.005390167236328
2022-03-25,14.006854057312012
2022-03-26,14.007661819458008
2022-03-27,14.008100509643555
2022-03-28,14.008358001708984
2022-03-29,14.008427619934082
2022-03-30,13.533345222473145
2022-03-31,12.890933990478516
2022-04-01,12.94288158416748
2022-04-02,12.9381103515625
2022-04-03,12.939716339111328
2022-04-04,12.941407203674316
2022-04-05,12.942719459533691
2022-04-06,12.94356918334961
2022-04-07,12.94406795501709
2022-04-08,12.944345474243164
2022-04-09,12.944454193115234
2022-04-10,12.944454193115234
2022-04-11,12.944454193115234
2022-04-12,12.944454193115234
2022-04-13,12.944454193115234
