date,predicted_price
2022-07-15,12.952031761407854
2022-07-16,12.899533405900003
2022-07-17,12.845336094498636
2022-07-18,12.790142491459848
2022-07-19,12.734455585479738
2022-07-20,12.679221376776697
2022-07-21,12.631409958004953
2022-07-22,12.604393705725672
2022-07-23,12.599136836826803
2022-07-24,12.61348605901003
2022-07-25,12.643910616636278
2022-07-26,12.684743300080301
2022-07-27,12.730163380503656
2022-07-28,12.774727314710619
2022-07-29,12.8135773986578
2022-07-30,12.845084339380266
2022-07-31,12.867865085601808
2022-08-01,12.88024824857712
2022-08-02,12.882133692502977
2022-08-03,12.873746871948244
2022-08-04,12.856285542249681
2022-08-05,12.830616876482965
2022-08-06,12.798550546169283
2022-08-07,12.762015804648401
2022-08-08,12.723803341388704
2022-08-09,12.69148749113083
2022-08-10,12.669842734932901
2022-08-11,12.660542994737627
2022-08-12,12.663325116038324
2022-08-13,12.676600113511087
