date,predicted_price
2022-07-15,69.94415378570557
2022-07-16,69.86083087921142
2022-07-17,69.76627993583679
2022-07-18,69.66684613227844
2022-07-19,69.56734352111816
2022-07-20,69.46830024719237
2022-07-21,69.37114639282227
2022-07-22,69.27715892791748
2022-07-23,69.18686103820801
2022-07-24,69.1007622718811
2022-07-25,69.01947383880615
2022-07-26,68.94301991462707
2022-07-27,68.87129945755005
2022-07-28,68.80410232543944
2022-07-29,68.74117994308472
2022-07-30,68.68226885795593
2022-07-31,68.62709136009217
2022-08-01,68.57537469863891
2022-08-02,68.52686161994934
2022-08-03,68.481307888031
2022-08-04,68.43848538398743
2022-08-05,68.39818458557129
2022-08-06,68.36021332740783
2022-08-07,68.32439804077148
2022-08-08,68.29058623313904
2022-08-09,68.25863161087035
2022-08-10,68.2284077167511
2022-08-11,68.19979615211487
2022-08-12,68.1726909160614
2022-08-13,68.1469934463501
