date,predicted_price
2022-07-15,15.465052458703655
2022-07-16,15.466707348538211
2022-07-17,15.468362238372766
2022-07-18,15.47001712820732
2022-07-19,15.471672018041875
2022-07-20,15.47332690787643
2022-07-21,15.474981797710987
2022-07-22,15.476636687545541
2022-07-23,15.478291577380096
2022-07-24,15.479946467214653
2022-07-25,15.481601357049207
2022-07-26,15.483256246883762
2022-07-27,15.484911136718317
2022-07-28,15.486566026552872
2022-07-29,15.488220916387428
2022-07-30,15.489875806221983
2022-07-31,15.491530696056538
2022-08-01,15.493185585891094
2022-08-02,15.494840475725649
2022-08-03,15.496495365560204
2022-08-04,15.498150255394759
2022-08-05,15.499805145229313
2022-08-06,15.50146003506387
2022-08-07,15.503114924898425
2022-08-08,15.50476981473298
2022-08-09,15.506424704567536
2022-08-10,15.50807959440209
2022-08-11,15.509734484236645
2022-08-12,15.5113893740712
2022-08-13,15.513044263905755
