date,predicted_price
2021-10-15,206.1235809326172
2021-10-16,206.1235809326172
2021-10-17,206.1235809326172
2021-10-18,206.1235809326172
2021-10-19,206.1235809326172
2021-10-20,206.1235809326172
2021-10-21,206.1235809326172
2021-10-22,206.1235809326172
2021-10-23,206.1235809326172
2021-10-24,206.1235809326172
2021-10-25,206.1235809326172
2021-10-26,206.1235809326172
2021-10-27,206.1235809326172
2021-10-28,206.1235809326172
2021-10-29,206.1235809326172
2021-10-30,206.1235809326172
2021-10-31,206.1235809326172
2021-11-01,206.1235809326172
2021-11-02,206.1235809326172
2021-11-03,206.1235809326172
2021-11-04,206.1235809326172
2021-11-05,206.1235809326172
2021-11-06,206.1235809326172
2021-11-07,206.1235809326172
2021-11-08,206.1235809326172
2021-11-09,206.1235809326172
2021-11-10,206.1235809326172
2021-11-11,206.1235809326172
2021-11-12,206.1235809326172
2021-11-13,206.1235809326172
2021-11-14,206.12356567382812
2021-11-15,206.12356567382812
2021-11-16,206.1235809326172
2021-11-17,206.1235809326172
2021-11-18,206.1235809326172
2021-11-19,206.1235809326172
2021-11-20,206.1235809326172
2021-11-21,206.1235809326172
2021-11-22,206.1235809326172
2021-11-23,206.1235809326172
2021-11-24,206.1235809326172
2021-11-25,206.1235809326172
2021-11-26,206.1235809326172
2021-11-27,206.1235809326172
2021-11-28,206.1235809326172
2021-11-29,206.1235809326172
2021-11-30,206.1235809326172
2021-12-01,206.1235809326172
2021-12-02,206.1235809326172
2021-12-03,206.1235809326172
2021-12-04,206.1235809326172
2021-12-05,206.1235809326172
2021-12-06,206.1235809326172
2021-12-07,206.1235809326172
2021-12-08,206.1235809326172
2021-12-09,206.1235809326172
2021-12-10,206.1235809326172
2021-12-11,206.1235809326172
2021-12-12,206.1235809326172
2021-12-13,206.1235809326172
2021-12-14,206.1235809326172
2021-12-15,206.45852661132812
2021-12-16,208.09332275390625
2021-12-17,209.50656127929688
2021-12-18,210.64657592773438
2021-12-19,211.58621215820312
2021-12-20,212.53773498535156
2021-12-21,213.66250610351562
2021-12-22,214.61167907714844
2021-12-23,215.39285278320312
2021-12-24,216.02560424804688
2021-12-25,216.49484252929688
2021-12-26,216.49484252929688
2021-12-27,216.49484252929688
2021-12-28,216.49484252929688
2021-12-29,216.49484252929688
2021-12-30,216.49484252929688
2021-12-31,216.49484252929688
2022-01-01,216.49484252929688
2022-01-02,216.49484252929688
2022-01-03,216.49484252929688
2022-01-04,216.49484252929688
2022-01-05,216.49484252929688
2022-01-06,218.35580444335938
2022-01-07,219.98780822753906
2022-01-08,221.3083038330078
2022-01-09,223.1137237548828
2022-01-10,225.8971405029297
2022-01-11,228.70643615722656
2022-01-12,231.02603149414062
2022-01-13,233.83045959472656
2022-01-14,237.6112518310547
2022-01-15,241.16371154785156
2022-01-16,243.55218505859375
2022-01-17,247.6258544921875
2022-01-18,251.39805603027344
2022-01-19,254.62815856933594
2022-01-20,256.9693298339844
2022-01-21,259.01043701171875
2022-01-22,261.2150573730469
2022-01-23,263.7885437011719
2022-01-24,268.518310546875
2022-01-25,275.928955078125
2022-01-26,282.3206787109375
2022-01-27,286.98870849609375
2022-01-28,291.20672607421875
2022-01-29,295.6327209472656
2022-01-30,300.2578125
2022-01-31,304.1591796875
2022-02-01,307.2593078613281
2022-02-02,309.50823974609375
2022-02-03,310.73681640625
2022-02-04,310.73681640625
2022-02-05,310.73681640625
2022-02-06,310.73681640625
2022-02-07,310.73681640625
2022-02-08,311.28558349609375
2022-02-09,313.9647216796875
2022-02-10,316.28643798828125
2022-02-11,318.1785888671875
2022-02-12,319.7406005859375
2022-02-13,321.30242919921875
2022-02-14,323.12457275390625
2022-02-15,324.7085876464844
2022-02-16,326.0079650878906
2022-02-17,328.1515808105469
2022-02-18,331.7365417480469
2022-02-19,334.1529541015625
2022-02-20,336.1186218261719
2022-02-21,337.7888488769531
2022-02-22,339.5627136230469
2022-02-23,341.4768371582031
2022-02-24,343.14263916015625
2022-02-25,344.4444580078125
2022-02-26,345.4775085449219
2022-02-27,346.09368896484375
2022-02-28,346.09368896484375
2022-03-01,346.09368896484375
2022-03-02,346.09368896484375
2022-03-03,346.09368896484375
2022-03-04,346.09368896484375
2022-03-05,346.09368896484375
2022-03-06,346.09368896484375
2022-03-07,346.09368896484375
2022-03-08,346.09368896484375
2022-03-09,346.09368896484375
2022-03-10,346.09368896484375
2022-03-11,346.09368896484375
2022-03-12,346.09368896484375
2022-03-13,346.09368896484375
2022-03-14,346.09368896484375
2022-03-15,346.09368896484375
2022-03-16,346.09368896484375
2022-03-17,346.09368896484375
2022-03-18,346.09368896484375
2022-03-19,346.09368896484375
2022-03-20,346.09368896484375
2022-03-21,346.09368896484375
2022-03-22,346.09368896484375
2022-03-23,346.09368896484375
2022-03-24,346.09368896484375
2022-03-25,346.09368896484375
2022-03-26,346.09368896484375
2022-03-27,346.09368896484375
2022-03-28,350.5753479003906
2022-03-29,356.4458923339844
2022-03-30,364.28631591796875
2022-03-31,383.2310791015625
2022-04-01,408.10418701171875
2022-04-02,441.7147216796875
2022-04-03,476.9422302246094
2022-04-04,508.4689636230469
2022-04-05,537.8471069335938
2022-04-06,570.5699462890625
2022-04-07,605.4757080078125
2022-04-08,638.0878295898438
2022-04-09,665.2335205078125
2022-04-10,683.760986328125
2022-04-11,698.255859375
2022-04-12,708.6580200195312
2022-04-13,716.4306030273438
