date,predicted_price
2021-10-15,206.7093505859375
2021-10-16,206.7093505859375
2021-10-17,206.7093505859375
2021-10-18,206.7093505859375
2021-10-19,206.7093505859375
2021-10-20,206.7093505859375
2021-10-21,206.7093505859375
2021-10-22,206.7093505859375
2021-10-23,206.7093505859375
2021-10-24,206.7093505859375
2021-10-25,206.7093505859375
2021-10-26,206.7093505859375
2021-10-27,206.7093505859375
2021-10-28,206.7093505859375
2021-10-29,206.7093505859375
2021-10-30,206.7093505859375
2021-10-31,206.7093505859375
2021-11-01,206.7093505859375
2021-11-02,206.7093505859375
2021-11-03,206.7093505859375
2021-11-04,206.7093505859375
2021-11-05,206.7093505859375
2021-11-06,206.7093505859375
2021-11-07,206.7093505859375
2021-11-08,206.7093505859375
2021-11-09,206.7093505859375
2021-11-10,206.7093505859375
2021-11-11,206.7093505859375
2021-11-12,206.7093505859375
2021-11-13,206.7093505859375
2021-11-14,206.7093505859375
2021-11-15,206.7093505859375
2021-11-16,206.7093505859375
2021-11-17,206.7093505859375
2021-11-18,206.7093505859375
2021-11-19,206.7093505859375
2021-11-20,206.7093505859375
2021-11-21,206.7093505859375
2021-11-22,206.7093505859375
2021-11-23,206.7093505859375
2021-11-24,206.7093505859375
2021-11-25,206.7093505859375
2021-11-26,206.7093505859375
2021-11-27,206.7093505859375
2021-11-28,206.7093505859375
2021-11-29,206.7093505859375
2021-11-30,206.7093505859375
2021-12-01,206.7093505859375
2021-12-02,206.7093505859375
2021-12-03,206.7093505859375
2021-12-04,206.7093505859375
2021-12-05,206.7093505859375
2021-12-06,206.7093505859375
2021-12-07,206.7093505859375
2021-12-08,206.7093505859375
2021-12-09,206.7093505859375
2021-12-10,206.7093505859375
2021-12-11,206.7093505859375
2021-12-12,206.7093505859375
2021-12-13,206.7093505859375
2021-12-14,206.7093505859375
2021-12-15,207.66590881347656
2021-12-16,211.87721252441406
2021-12-17,213.572509765625
2021-12-18,214.2660369873047
2021-12-19,214.55165100097656
2021-12-20,214.66954040527344
2021-12-21,214.7181854248047
2021-12-22,214.73818969726562
2021-12-23,214.74667358398438
2021-12-24,214.7506561279297
2021-12-25,214.752685546875
2021-12-26,214.752685546875
2021-12-27,214.752685546875
2021-12-28,214.752685546875
2021-12-29,214.752685546875
2021-12-30,214.752685546875
2021-12-31,214.752685546875
2022-01-01,214.752685546875
2022-01-02,214.752685546875
2022-01-03,214.752685546875
2022-01-04,214.752685546875
2022-01-05,214.752685546875
2022-01-06,220.01968383789062
2022-01-07,222.13137817382812
2022-01-08,222.9930877685547
2022-01-09,225.4562530517578
2022-01-10,229.6128692626953
2022-01-11,231.28225708007812
2022-01-12,231.9633026123047
2022-01-13,234.54750061035156
2022-01-14,239.04298400878906
2022-01-15,240.8439178466797
2022-01-16,241.57566833496094
2022-01-17,247.65267944335938
2022-01-18,250.0713653564453
2022-01-19,251.05221557617188
2022-01-20,251.4525604248047
2022-01-21,251.61721801757812
2022-01-22,251.68565368652344
2022-01-23,254.2202911376953
2022-01-24,263.1151123046875
2022-01-25,276.23583984375
2022-01-26,281.4335632324219
2022-01-27,283.51153564453125
2022-01-28,284.3439636230469
2022-01-29,284.67657470703125
2022-01-30,284.8083801269531
2022-01-31,284.8601989746094
2022-02-01,284.8805236816406
2022-02-02,284.8896484375
2022-02-03,284.8919677734375
2022-02-04,284.8919677734375
2022-02-05,284.8919677734375
2022-02-06,284.8919677734375
2022-02-07,284.8919677734375
2022-02-08,286.360595703125
2022-02-09,292.8216857910156
2022-02-10,295.3606262207031
2022-02-11,296.37286376953125
2022-02-12,296.77789306640625
2022-02-13,296.9397277832031
2022-02-14,297.0041809082031
2022-02-15,297.029541015625
2022-02-16,297.03961181640625
2022-02-17,300.1856689453125
2022-02-18,306.1354675292969
2022-02-19,308.467041015625
2022-02-20,309.39434814453125
2022-02-21,309.7644958496094
2022-02-22,309.912109375
2022-02-23,309.97064208984375
2022-02-24,309.9937438964844
2022-02-25,310.00341796875
2022-02-26,310.00775146484375
2022-02-27,310.00885009765625
2022-02-28,310.00885009765625
2022-03-01,310.00885009765625
2022-03-02,310.00885009765625
2022-03-03,310.00885009765625
2022-03-04,310.00885009765625
2022-03-05,310.00885009765625
2022-03-06,310.00885009765625
2022-03-07,310.00885009765625
2022-03-08,310.00885009765625
2022-03-09,310.00885009765625
2022-03-10,310.00885009765625
2022-03-11,310.00885009765625
2022-03-12,310.00885009765625
2022-03-13,310.00885009765625
2022-03-14,310.00885009765625
2022-03-15,310.00885009765625
2022-03-16,310.00885009765625
2022-03-17,310.00885009765625
2022-03-18,310.00885009765625
2022-03-19,310.00885009765625
2022-03-20,310.00885009765625
2022-03-21,310.00885009765625
2022-03-22,310.00885009765625
2022-03-23,310.00885009765625
2022-03-24,310.00885009765625
2022-03-25,310.00885009765625
2022-03-26,310.00885009765625
2022-03-27,310.00885009765625
2022-03-28,321.5708312988281
2022-03-29,331.0697021484375
2022-03-30,342.2191162109375
2022-03-31,378.2420654296875
2022-04-01,412.5881042480469
2022-04-02,453.4979248046875
2022-04-03,482.5758056640625
2022-04-04,493.59527587890625
2022-04-05,497.8418273925781
2022-04-06,510.8455505371094
2022-04-07,527.6791381835938
2022-04-08,540.0410766601562
2022-04-09,544.6544799804688
2022-04-10,546.4141845703125
2022-04-11,547.0906982421875
2022-04-12,547.3507080078125
2022-04-13,547.45166015625
