date,predicted_price
2021-09-30,16.00288205126163
2021-10-01,16.006129098893553
2021-10-02,16.00942237136266
2021-10-03,16.012721497960047
2021-10-04,16.016021365951456
2021-10-05,16.019321327836447
2021-10-06,16.02262130161256
2021-10-07,16.025921276894618
2021-10-08,16.029221252367396
2021-10-09,16.03252122786433
2021-10-10,16.03582120336432
2021-10-11,16.0391211788647
2021-10-12,16.04242115436513
2021-10-13,16.045721129865566
2021-10-14,16.049021105366002
2021-10-15,16.052321080866438
2021-10-16,16.055621056366874
2021-10-17,16.05892103186731
2021-10-18,16.062221007367746
2021-10-19,16.065520982868183
2021-10-20,16.06882095836862
2021-10-21,16.072120933869055
2021-10-22,16.07542090936949
2021-10-23,16.078720884869927
2021-10-24,16.082020860370363
2021-10-25,16.0853208358708
2021-10-26,16.088620811371236
2021-10-27,16.091920786871672
2021-10-28,16.095220762372108
2021-10-29,16.098520737872544
2021-10-30,16.10182071337298
2021-10-31,16.105120688873416
2021-11-01,16.108420664373853
2021-11-02,16.11172063987429
2021-11-03,16.115020615374725
2021-11-04,16.11832059087516
2021-11-05,16.121620566375597
2021-11-06,16.124920541876033
2021-11-07,16.12822051737647
2021-11-08,16.131520492876906
2021-11-09,16.13482046837734
2021-11-10,16.138120443877778
2021-11-11,16.141420419378214
2021-11-12,16.14472039487865
2021-11-13,16.148020370379086
2021-11-14,16.151320345879522
2021-11-15,16.15462032137996
2021-11-16,16.157920296880395
2021-11-17,16.16122027238083
2021-11-18,16.164520247881267
2021-11-19,16.167820223381703
2021-11-20,16.17112019888214
2021-11-21,16.174420174382576
2021-11-22,16.17772014988301
2021-11-23,16.181020125383448
2021-11-24,16.184320100883884
2021-11-25,16.18762007638432
2021-11-26,16.190920051884756
2021-11-27,16.194220027385192
2021-11-28,16.19752000288563
2021-11-29,16.200819978386065
2021-11-30,16.2041199538865
2021-12-01,16.207419929386937
2021-12-02,16.210719904887373
2021-12-03,16.21401988038781
2021-12-04,16.217319855888245
2021-12-05,16.22061983138868
2021-12-06,16.223919806889118
2021-12-07,16.227219782389554
2021-12-08,16.23051975788999
2021-12-09,16.233819733390426
2021-12-10,16.237119708890862
2021-12-11,16.2404196843913
2021-12-12,16.243719659891735
2021-12-13,16.24701963539217
2021-12-14,16.250319610892607
2021-12-15,16.253619586393043
2021-12-16,16.25691956189348
2021-12-17,16.260219537393915
2021-12-18,16.26351951289435
2021-12-19,16.266819488394788
2021-12-20,16.270119463895224
2021-12-21,16.27341943939566
2021-12-22,16.276719414896096
2021-12-23,16.280019390396532
2021-12-24,16.28331936589697
2021-12-25,16.286619341397405
2021-12-26,16.28991931689784
2021-12-27,16.293219292398277
2021-12-28,16.296519267898713
2021-12-29,16.29981924339915
2021-12-30,16.303119218899585
2021-12-31,16.30641919440002
2022-01-01,16.309719169900458
2022-01-02,16.313019145400894
2022-01-03,16.31631912090133
2022-01-04,16.319619096401766
2022-01-05,16.322919071902202
2022-01-06,16.32621904740264
2022-01-07,16.329519022903074
2022-01-08,16.33281899840351
2022-01-09,16.336118973903947
2022-01-10,16.339418949404383
2022-01-11,16.34271892490482
2022-01-12,16.346018900405255
2022-01-13,16.34931887590569
2022-01-14,16.352618851406127
2022-01-15,16.355918826906564
2022-01-16,16.359218802407
2022-01-17,16.362518777907436
2022-01-18,16.365818753407872
2022-01-19,16.369118728908308
2022-01-20,16.372418704408744
2022-01-21,16.37571867990918
2022-01-22,16.379018655409617
2022-01-23,16.382318630910053
2022-01-24,16.38561860641049
2022-01-25,16.388918581910925
2022-01-26,16.39221855741136
2022-01-27,16.395518532911797
2022-01-28,16.398818508412234
2022-01-29,16.40211848391267
2022-01-30,16.405418459413106
2022-01-31,16.408718434913542
2022-02-01,16.412018410413978
2022-02-02,16.415318385914414
2022-02-03,16.41861836141485
2022-02-04,16.421918336915287
2022-02-05,16.425218312415723
2022-02-06,16.42851828791616
2022-02-07,16.431818263416595
2022-02-08,16.43511823891703
2022-02-09,16.438418214417467
2022-02-10,16.441718189917903
2022-02-11,16.44501816541834
2022-02-12,16.448318140918776
2022-02-13,16.451618116419212
2022-02-14,16.454918091919648
2022-02-15,16.458218067420084
2022-02-16,16.46151804292052
2022-02-17,16.464818018420956
2022-02-18,16.468117993921393
2022-02-19,16.47141796942183
2022-02-20,16.474717944922265
2022-02-21,16.4780179204227
2022-02-22,16.481317895923137
2022-02-23,16.484617871423573
2022-02-24,16.48791784692401
2022-02-25,16.491217822424446
2022-02-26,16.494517797924882
2022-02-27,16.497817773425318
2022-02-28,16.501117748925754
2022-03-01,16.50441772442619
2022-03-02,16.507717699926626
2022-03-03,16.511017675427063
2022-03-04,16.5143176509275
2022-03-05,16.517617626427935
2022-03-06,16.52091760192837
2022-03-07,16.524217577428807
2022-03-08,16.527517552929243
2022-03-09,16.53081752842968
2022-03-10,16.534117503930116
2022-03-11,16.53741747943055
2022-03-12,16.540717454930988
2022-03-13,16.544017430431424
2022-03-14,16.54731740593186
2022-03-15,16.550617381432296
2022-03-16,16.553917356932732
2022-03-17,16.55721733243317
2022-03-18,16.560517307933605
2022-03-19,16.56381728343404
2022-03-20,16.567117258934477
2022-03-21,16.570417234434913
2022-03-22,16.57371720993535
2022-03-23,16.577017185435786
2022-03-24,16.58031716093622
2022-03-25,16.583617136436658
2022-03-26,16.586917111937094
2022-03-27,16.59021708743753
2022-03-28,16.593517062937966
2022-03-29,16.596817038438402
2022-03-30,16.60011701393884
2022-03-31,16.603416989439275
2022-04-01,16.60671696493971
2022-04-02,16.610016940440147
2022-04-03,16.613316915940583
