date,predicted_price
2022-07-15,71.66446749604893
2022-07-16,71.66899709772945
2022-07-17,71.67352669940998
2022-07-18,71.67805630109049
2022-07-19,71.68258590277101
2022-07-20,71.68711550445153
2022-07-21,71.69164510613206
2022-07-22,71.69617470781257
2022-07-23,71.70070430949309
2022-07-24,71.70523391117362
2022-07-25,71.70976351285414
2022-07-26,71.71429311453466
2022-07-27,71.71882271621517
2022-07-28,71.7233523178957
2022-07-29,71.72788191957622
2022-07-30,71.73241152125674
2022-07-31,71.73694112293727
2022-08-01,71.74147072461778
2022-08-02,71.7460003262983
2022-08-03,71.75052992797882
2022-08-04,71.75505952965935
2022-08-05,71.75958913133987
2022-08-06,71.76411873302038
2022-08-07,71.76864833470091
2022-08-08,71.77317793638143
2022-08-09,71.77770753806195
2022-08-10,71.78223713974246
2022-08-11,71.786766741423
2022-08-12,71.79129634310351
2022-08-13,71.79582594478403
