date,predicted_price
2021-10-14,16.11026954650879
2021-10-15,16.11026954650879
2021-10-16,16.11026954650879
2021-10-17,16.11026954650879
2021-10-18,16.11026954650879
2021-10-19,16.11026954650879
2021-10-20,16.11026954650879
2021-10-21,16.11026954650879
2021-10-22,16.11026954650879
2021-10-23,16.11026954650879
2021-10-24,16.11026954650879
2021-10-25,16.11026954650879
2021-10-26,16.11026954650879
2021-10-27,16.11026954650879
2021-10-28,16.11026954650879
2021-10-29,16.11026954650879
2021-10-30,16.11026954650879
2021-10-31,16.11026954650879
2021-11-01,16.11026954650879
2021-11-02,16.11026954650879
2021-11-03,16.11026954650879
2021-11-04,16.11026954650879
2021-11-05,16.11026954650879
2021-11-06,16.11026954650879
2021-11-07,16.11026954650879
2021-11-08,16.11026954650879
2021-11-09,16.11026954650879
2021-11-10,16.11026954650879
2021-11-11,16.11026954650879
2021-11-12,16.11026954650879
2021-11-13,16.11026954650879
2021-11-14,16.11026954650879
2021-11-15,16.11026954650879
2021-11-16,16.11026954650879
2021-11-17,16.11026954650879
2021-11-18,16.11026954650879
2021-11-19,16.11026954650879
2021-11-20,16.11026954650879
2021-11-21,16.11026954650879
2021-11-22,16.11026954650879
2021-11-23,16.11026954650879
2021-11-24,16.11026954650879
2021-11-25,16.11026954650879
2021-11-26,16.11026954650879
2021-11-27,16.11026954650879
2021-11-28,16.11026954650879
2021-11-29,16.11026954650879
2021-11-30,16.11026954650879
2021-12-01,16.11026954650879
2021-12-02,16.11026954650879
2021-12-03,16.11026954650879
2021-12-04,16.11026954650879
2021-12-05,16.11026954650879
2021-12-06,16.11026954650879
2021-12-07,16.11026954650879
2021-12-08,16.11026954650879
2021-12-09,16.11026954650879
2021-12-10,16.11026954650879
2021-12-11,16.11026954650879
2021-12-12,15.464580535888672
2021-12-13,15.079545021057129
2021-12-14,15.106276512145996
2021-12-15,15.116952896118164
2021-12-16,15.125940322875977
2021-12-17,15.131631851196289
2021-12-18,15.13171100616455
2021-12-19,15.131114959716797
2021-12-20,15.127506256103516
2021-12-21,15.115509986877441
2021-12-22,15.111928939819336
2021-12-23,15.111928939819336
2021-12-24,15.111928939819336
2021-12-25,15.111928939819336
2021-12-26,15.111928939819336
2021-12-27,15.111928939819336
2021-12-28,15.111928939819336
2021-12-29,15.111928939819336
2021-12-30,15.111928939819336
2021-12-31,15.111928939819336
2022-01-01,15.111928939819336
2022-01-02,15.111928939819336
2022-01-03,16.119789123535156
2022-01-04,16.090572357177734
2022-01-05,16.105499267578125
2022-01-06,16.10153579711914
2022-01-07,15.899919509887695
2022-01-08,15.094858169555664
2022-01-09,15.112595558166504
2022-01-10,15.098190307617188
2022-01-11,15.109222412109375
2022-01-12,15.130263328552246
2022-01-13,15.132655143737793
2022-01-14,15.131538391113281
2022-01-15,15.128528594970703
2022-01-16,15.122884750366211
2022-01-17,15.111928939819336
2022-01-18,15.111928939819336
2022-01-19,15.111928939819336
2022-01-20,15.111928939819336
2022-01-21,15.111928939819336
2022-01-22,15.111928939819336
2022-01-23,15.111928939819336
2022-01-24,15.111928939819336
2022-01-25,15.111928939819336
2022-01-26,15.111928939819336
2022-01-27,15.111928939819336
2022-01-28,15.111928939819336
2022-01-29,15.111928939819336
2022-01-30,15.111928939819336
2022-01-31,15.111928939819336
2022-02-01,15.111928939819336
2022-02-02,15.111928939819336
2022-02-03,15.111928939819336
2022-02-04,15.111928939819336
2022-02-05,15.111928939819336
2022-02-06,15.111928939819336
2022-02-07,15.111928939819336
2022-02-08,15.111928939819336
2022-02-09,15.111928939819336
2022-02-10,15.111928939819336
2022-02-11,15.111928939819336
2022-02-12,16.119789123535156
2022-02-13,16.090572357177734
2022-02-14,16.105499267578125
2022-02-15,16.10153579711914
2022-02-16,16.099817276000977
2022-02-17,16.099288940429688
2022-02-18,16.093135833740234
2022-02-19,15.88497543334961
2022-02-20,15.688420295715332
2022-02-21,16.14234161376953
2022-02-22,16.115829467773438
2022-02-23,15.68604850769043
2022-02-24,15.06904125213623
2022-02-25,15.110550880432129
2022-02-26,16.199317932128906
2022-02-27,16.130746841430664
2022-02-28,16.12864875793457
2022-03-01,16.112768173217773
2022-03-02,16.113855361938477
2022-03-03,16.109464645385742
2022-03-04,16.099843978881836
2022-03-05,15.055257797241211
2022-03-06,15.109305381774902
2022-03-07,15.111074447631836
2022-03-08,15.121259689331055
2022-03-09,15.12966537475586
2022-03-10,15.133210182189941
2022-03-11,15.130983352661133
2022-03-12,15.129175186157227
2022-03-13,15.126724243164062
2022-03-14,15.111928939819336
2022-03-15,15.111928939819336
2022-03-16,15.111928939819336
2022-03-17,15.111928939819336
2022-03-18,14.502342224121094
2022-03-19,14.113397598266602
2022-03-20,14.108719825744629
2022-03-21,14.105658531188965
2022-03-22,14.108966827392578
2022-03-23,14.112854957580566
2022-03-24,14.113922119140625
2022-03-25,14.112064361572266
2022-03-26,14.111495971679688
2022-03-27,14.11140251159668
2022-03-28,14.112878799438477
2022-03-29,13.726696014404297
2022-03-30,13.145483016967773
2022-03-31,13.12588882446289
2022-04-01,13.105231285095215
2022-04-02,13.100733757019043
2022-04-03,13.101140022277832
2022-04-04,13.100383758544922
2022-04-05,13.098172187805176
2022-04-06,13.095813751220703
2022-04-07,13.114105224609375
2022-04-08,13.129365921020508
2022-04-09,13.129365921020508
2022-04-10,13.129365921020508
2022-04-11,13.129365921020508
2022-04-12,13.129365921020508
